Particle Size, Serial Sim Approximation, Time, Error, Abs Error
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
292000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
293000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
294000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
295000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
296000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
297000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
298000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
299000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
300000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
301000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
302000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
303000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
304000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
305000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
306000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
307000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
308000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
309000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
310000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
311000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
312000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
313000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
314000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
315000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
316000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
317000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
318000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
319000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
320000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
321000,-nan,0.000000,-nan,nan
